udp,80,1,36324844900
udp,80,2,36282078900
udp,80,3,36366091300
udp,80,4,36773134500
udp,80,5,36855339300
udp,80,6,36864037200
udp,80,7,36828596200
udp,80,8,36874042300
udp,80,9,36857619900
udp,80,10,36833567600
udp,80,11,36868040400
udp,80,12,36938804600
udp,80,13,36956141000
udp,80,14,36999245300
udp,80,15,37066335200
udp,80,16,37083001700
udp,80,19,37089557500
udp,80,17,37108797200
udp,80,22,37116096300
udp,80,18,37135509700
udp,80,31,37149862800
udp,80,24,37178170800
udp,80,20,37083478400
udp,80,23,37105195100
udp,80,25,37178984800
udp,80,27,37177620100
udp,80,35,37214128300
udp,80,26,37212021900
udp,80,32,37207642000
udp,80,29,37243901700
udp,80,21,37143052600
udp,80,28,37234986600
udp,80,34,37239242800
udp,80,30,37218756300
udp,80,33,37236962700
udp,80,37,37155799300
udp,80,36,37130984500
udp,80,38,37130981700
udp,80,40,37130634700
udp,80,39,37174823900
udp,80,42,37164382100
udp,80,41,37378214200
udp,80,44,37418258000
udp,80,45,37408584400
udp,80,52,37399437800
udp,80,43,37433066400
udp,80,48,37453882400
udp,80,50,37406858600
udp,80,49,37410624300
udp,80,51,37501913400
udp,80,54,37504237800
udp,80,46,37428324600
udp,80,53,37528771900
udp,80,47,37413693100
udp,80,55,37577954900
udp,80,57,37606501600
udp,80,56,37638963700
udp,80,59,37647607900
udp,80,58,37664693100
udp,80,61,37675998200
udp,80,60,37691151500
udp,80,62,37685871200
udp,80,66,37694015100
udp,80,63,37706699200
udp,80,64,37716753300
udp,80,65,37705301300
udp,80,67,37726477400
udp,80,68,37728972100
udp,80,69,37738024700
udp,80,72,37736249100
udp,80,74,37741100700
udp,80,70,37746294600
udp,80,73,37741100700
udp,80,71,37748181700
udp,80,80,37745637200
udp,80,77,37753507200
udp,80,78,37759790000
udp,80,75,37752978800
udp,80,79,37751440300
udp,80,76,37756346300
tcp,80,1,40896846600
tcp,80,3,40923589200
tcp,80,2,40989328100
